source,num_years,start_year,end_year,derived,derived_details,geography,geography_id_name,geography_id,geography_name,demographic_category,demographic_category_label,min_age,max_age,unit,estimate,se,moe,cv,reliable,upper_ci,lower_ci,acs_table,acs_code,acs_label,acs_concept,pums_variables,overall_segment,reporting_segment,row_identifier,data_as_of,data_loaded_at,tract_name
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075980600,Census Tract 9806,race,American Indian and Alaska Native alone: Not Hispanic or Latino,0,120,population count,0,7.902735562,13,,TRUE,13,-13,B03002,5,Estimate!!Total:!!Not Hispanic or Latino!!American Indian and Alaska Native alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes American Indian and Alaska Native alone: Not Hispanic or Latino in Census Tract 9806,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075980900,Census Tract 9809,race,American Indian and Alaska Native alone: Not Hispanic or Latino,0,120,population count,0,7.902735562,13,,TRUE,13,-13,B03002,5,Estimate!!Total:!!Not Hispanic or Latino!!American Indian and Alaska Native alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes American Indian and Alaska Native alone: Not Hispanic or Latino in Census Tract 9809,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075990100,Census Tract 9901,race,American Indian and Alaska Native alone: Not Hispanic or Latino,0,120,population count,0,7.902735562,13,,TRUE,13,-13,B03002,5,Estimate!!Total:!!Not Hispanic or Latino!!American Indian and Alaska Native alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes American Indian and Alaska Native alone: Not Hispanic or Latino in Census Tract 9901,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075990200,Census Tract 9902,race,American Indian and Alaska Native alone: Not Hispanic or Latino,0,120,population count,0,7.902735562,13,,TRUE,13,-13,B03002,5,Estimate!!Total:!!Not Hispanic or Latino!!American Indian and Alaska Native alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes American Indian and Alaska Native alone: Not Hispanic or Latino in Census Tract 9902,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075010101,Census Tract 101,race,Asian alone: Not Hispanic or Latino,0,120,population count,965,237.6899696,391,0.246310849,TRUE,1356,574,B03002,6,Estimate!!Total:!!Not Hispanic or Latino!!Asian alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Asian alone: Not Hispanic or Latino in Census Tract 101,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075010102,Census Tract 101.02,race,Asian alone: Not Hispanic or Latino,0,120,population count,801,118.5410334,195,0.147991303,TRUE,996,606,B03002,6,Estimate!!Total:!!Not Hispanic or Latino!!Asian alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Asian alone: Not Hispanic or Latino in Census Tract 101.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075010201,Census Tract 102,race,Asian alone: Not Hispanic or Latino,0,120,population count,190,85.71428571,141,0.45112782,FALSE,331,49,B03002,6,Estimate!!Total:!!Not Hispanic or Latino!!Asian alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Asian alone: Not Hispanic or Latino in Census Tract 102,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075010202,Census Tract 102.02,race,Asian alone: Not Hispanic or Latino,0,120,population count,260,83.28267477,137,0.32031798,FALSE,397,123,B03002,6,Estimate!!Total:!!Not Hispanic or Latino!!Asian alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Asian alone: Not Hispanic or Latino in Census Tract 102.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075010300,Census Tract 103,race,Asian alone: Not Hispanic or Latino,0,120,population count,1262,232.8267477,383,0.184490291,TRUE,1645,879,B03002,6,Estimate!!Total:!!Not Hispanic or Latino!!Asian alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Asian alone: Not Hispanic or Latino in Census Tract 103,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075010401,Census Tract 104,race,Asian alone: Not Hispanic or Latino,0,120,population count,463,116.1094225,191,0.25077629,TRUE,654,272,B03002,6,Estimate!!Total:!!Not Hispanic or Latino!!Asian alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Asian alone: Not Hispanic or Latino in Census Tract 104,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075010402,Census Tract 104.02,race,Asian alone: Not Hispanic or Latino,0,120,population count,348,92.40121581,152,0.265520735,TRUE,500,196,B03002,6,Estimate!!Total:!!Not Hispanic or Latino!!Asian alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Asian alone: Not Hispanic or Latino in Census Tract 104.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075010500,Census Tract 105,race,Asian alone: Not Hispanic or Latino,0,120,population count,916,142.8571429,235,0.15595758,TRUE,1151,681,B03002,6,Estimate!!Total:!!Not Hispanic or Latino!!Asian alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Asian alone: Not Hispanic or Latino in Census Tract 105,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075010600,Census Tract 106,race,Asian alone: Not Hispanic or Latino,0,120,population count,1887,207.2948328,341,0.109854177,TRUE,2228,1546,B03002,6,Estimate!!Total:!!Not Hispanic or Latino!!Asian alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Asian alone: Not Hispanic or Latino in Census Tract 106,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075010701,Census Tract 107,race,Asian alone: Not Hispanic or Latino,0,120,population count,3534,390.2735562,642,0.110433943,TRUE,4176,2892,B03002,6,Estimate!!Total:!!Not Hispanic or Latino!!Asian alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Asian alone: Not Hispanic or Latino in Census Tract 107,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075010702,Census Tract 107.02,race,Asian alone: Not Hispanic or Latino,0,120,population count,970,89.96960486,148,0.09275217,TRUE,1118,822,B03002,6,Estimate!!Total:!!Not Hispanic or Latino!!Asian alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Asian alone: Not Hispanic or Latino in Census Tract 107.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075010800,Census Tract 108,race,Asian alone: Not Hispanic or Latino,0,120,population count,1827,294.224924,484,0.161042651,TRUE,2311,1343,B03002,6,Estimate!!Total:!!Not Hispanic or Latino!!Asian alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Asian alone: Not Hispanic or Latino in Census Tract 108,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075010901,Census Tract 109,race,Asian alone: Not Hispanic or Latino,0,120,population count,377,83.89057751,138,0.222521426,TRUE,515,239,B03002,6,Estimate!!Total:!!Not Hispanic or Latino!!Asian alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Asian alone: Not Hispanic or Latino in Census Tract 109,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075010902,Census Tract 109.02,race,Asian alone: Not Hispanic or Latino,0,120,population count,460,96.65653495,159,0.210122902,TRUE,619,301,B03002,6,Estimate!!Total:!!Not Hispanic or Latino!!Asian alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Asian alone: Not Hispanic or Latino in Census Tract 109.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075011001,Census Tract 110,race,Asian alone: Not Hispanic or Latino,0,120,population count,1124,150.1519757,247,0.133587167,TRUE,1371,877,B03002,6,Estimate!!Total:!!Not Hispanic or Latino!!Asian alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Asian alone: Not Hispanic or Latino in Census Tract 110,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075011002,Census Tract 110.02,race,Asian alone: Not Hispanic or Latino,0,120,population count,910,234.6504559,386,0.257857644,TRUE,1296,524,B03002,6,Estimate!!Total:!!Not Hispanic or Latino!!Asian alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Asian alone: Not Hispanic or Latino in Census Tract 110.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075011101,Census Tract 111,race,Asian alone: Not Hispanic or Latino,0,120,population count,864,153.7993921,253,0.178008556,TRUE,1117,611,B03002,6,Estimate!!Total:!!Not Hispanic or Latino!!Asian alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Asian alone: Not Hispanic or Latino in Census Tract 111,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075011102,Census Tract 111.02,race,Asian alone: Not Hispanic or Latino,0,120,population count,863,128.2674772,211,0.148629753,TRUE,1074,652,B03002,6,Estimate!!Total:!!Not Hispanic or Latino!!Asian alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Asian alone: Not Hispanic or Latino in Census Tract 111.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075011200,Census Tract 112,race,Asian alone: Not Hispanic or Latino,0,120,population count,952,159.2705167,262,0.167300963,TRUE,1214,690,B03002,6,Estimate!!Total:!!Not Hispanic or Latino!!Asian alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Asian alone: Not Hispanic or Latino in Census Tract 112,9/1/2022 12:17,9/1/2022 12:52,
